Location,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
TACOM CIRC btwn Continuation of TACOM CIRC & SERENA WAY (__6XB3ZO),2015,1,,,366352.34905,5015117.9934
TALLWOOD DR @ AVENSHIRE GT/MERIDIAN PL (0009774),2015,3,,,362815.4381,5022618.3759
TALLWOOD DR btwn AVENSHIRE GT & WOODROFFE AVE (__3ZAZVK),2015,1,,,362917.61364,5022665.31535
TALLWOOD DR btwn CENTREPOINTE DR & AVENSHIRE GT (__3ZA00F),2015,1,,,362745.5545,5022587.60587
TANDALEE CRES btwn Continuation of TANDALEE CRES & Continuation of TAN (__5WX08G),2015,1,,,355957.74373,5015935.58856
TAPADERO AVE btwn BALIKUN HTS & EQUINE WAY (__827GEK),2015,1,,,352995.2336,5015222.20795
TAPADERO AVE btwn DRESSAGE AVE & NONIUS ST (e___1GE4),2015,1,,,353007.82222,5015559.04216
TAPIOLA CRES @ WHITE CLOVER PRIV (0006983),2015,1,,,372041.7321,5025207.5219
TARA DR @ MAITLAND AVE (0003218),2015,1,,,363495.6921,5025387.5249
TARQUIN CRES btwn TYBALT CRES & TYBALT CRES (__3ZABFL),2015,1,,,357207.0243,5019993.32648
TARTAN DR @ TOWNSEND DR N (0001146),2015,1,,,363294.6811,5014719.4299
TARTAN DR btwn BENTBROOK CRES & BENTBROOK CRES (__3ZA5KC),2015,1,,,363276.39205,5014659.20955
TARTAN DR btwn CEDARVIEW RD & HOULAHAN ST (__308IMW),2015,1,,,362286.69262,5013672.69853
TAWNEY RD @ WALKLEY RD (0005717),2015,1,,,374126.094,5028179.8411
TAWNEY RD btwn HEATON AVE & SUSAN ST (__3ZA74H),2015,1,,,374038.31396,5028375.59764
TAWNEY RD btwn ST. LAURENT BLVD & BALHARRIE AVE (__3ZA76W),2015,1,,,373630.2329,5028870.0471
TAYLOR CREEK DR btwn VIMONT CRT & LACOLLE WAY (__3ZA498),2015,1,,,384284.67564,5039689.18536
TEAKDALE AVE btwn CUMORAH DR & TO BE DETERMINED (__3ZA622),2015,1,,,380936.7434,5035349.10571
TEESWATER ST btwn BIRKENDALE DR & EDENVALE DR (__3ZAZ8B),2015,1,,,352515.60695,5020269.95395
TELESAT CRT btwn JAMES NAISMITH DR & MEADOWBROOK RD (__3ZAZOK),2015,2,,,374866.28113,5032384.89401
TEMPLEFORD AVE btwn PEPPERVILLE CRES & REGIMENT AVE (__7IFXPG),2015,1,,,354283.53655,5015473.33355
TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV (0009222),2015,26,,,383183.9299,5037977.8819
TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT (0003686),2015,14,,,383640.9751,5036900.4559
TENTH LINE RD @ LAKEPOINTE DR (0013369),2015,5,,,384262.126,5035420.6879
TENTH LINE RD @ OR174 IC101 RAMP26 (0009164),2015,1,,,382761.7929,5038939.723
TENTH LINE RD @ OR174 IC101 RAMP61 (0009217),2015,1,,,382702.7441,5039062.5921
TENTH LINE RD @ TENTH LINE RD (0009412),2015,4,,,383528.1193,5037160.9375
TENTH LINE RD @ VANGUARD DR (0004632),2015,6,1,,384073.031,5035878.694
TENTH LINE RD btwn 275 N OF DES EPINETTES AVE/FALLINGBROOK SC & DES EP (__3ZA3YNB),2015,6,,,383585.74094,5037027.6706
TENTH LINE RD btwn AMIENS ST & 275 N OF DES EPINETTES AVE/FALLINGBROOK (__3ZA3YNA),2015,1,,,383441.4139,5037361.469
TENTH LINE RD btwn CANOTIA PL & AMIENS ST (__3ZA2GB),2015,1,,,383322.55245,5037638.4619
TENTH LINE RD btwn Continuation of TENTH LINE RD & WALL RD (__3ZA3Y2),2015,2,,,384924.48577,5033848.01934
TENTH LINE RD btwn DES EPINETTES AVE & INNES RD (__3ZA3Y8),2015,4,,,383688.57885,5036788.9556
TENTH LINE RD btwn INNES RD & VANGUARD DR (__3ZA249),2015,2,1,,384017.8456,5036018.68897
TENTH LINE RD btwn LAKEPOINTE DR & BLACKBURN BYPS (__6732GZ),2015,1,,,384345.23245,5035221.4979
TENTH LINE RD btwn OLD TENTH LINE RD & TOMPKINS AVE (__3ZBPKU),2015,1,,,383120.77465,5038171.28698
TENTH LINE RD btwn OR174 IC101 RAMP61 & OR174 IC101 RAMP26 (__3ZA1PT),2015,1,,,382732.2685,5039001.15755
TENTH LINE RD btwn ST. JOSEPH BLVD & OLD TENTH LINE RD (__3ZA1TE),2015,2,,,382966.70238,5038512.85849
TENTH LINE RD btwn ST. JOSEPH BLVD & OR174 IC101 RAMP26 (__3ZA11V),2015,4,,,382826.36546,5038803.11848
TENTH LINE RD btwn TOMPKINS AVE & CANOTIA PL (__3ZA1TD),2015,4,,,383232.78706,5037841.17988
TENTH LINE RD btwn VANGUARD DR & LAKEPOINTE DR (__4V3JUE),2015,1,,,384166.72736,5035649.3407
TENTH LINE RD btwn WALL RD & NAVAN RD (__3ZBOGQ),2015,1,,,385455.74292,5032570.22195
TERMINAL AVE @ TRAINYARDS DR (0012245),2015,3,,,371845.334,5030815.9249
TERMINAL AVE btwn RAILMARKET PRIV & STEAMLINE ST (__6N4T9G),2015,1,,,371298.24065,5030886.30895
TERMINAL AVE btwn SANDFORD FLEMING AVE & STEAMLINE ST (__6N4TCE),2015,4,,,371016.82405,5030851.37888
TERMINAL AVE btwn TRANSIT & SANDFORD FLEMING AVE (__7M1A4X),2015,1,,,370638.55748,5030804.65189
TERON RD @ BEAVERBROOK RD/PENFIELD DR N (0002572),2015,3,1,1,351884.6189,5021213.4849
TERON RD @ PARKWAY (THE)/PENFIELD DR S (0003447),2015,3,,,352293.6211,5020788.4811
TERON RD btwn CHISHOLM CRT & BEAVERBROOK LANE (__3ZABBR),2015,1,,,351753.61814,5021348.48659
TERRACE DR @ WESTCLIFFE RD (0000677),2015,1,,,356430.6471,5019991.474
TERRY FOX DR @ 135 S OF HAZELDEAN RD/SOBEY'S S (0012468),2015,4,,,352289.7696,5017142.5486
TERRY FOX DR @ 240 S OF EDGEWATER ST (0012249),2015,1,,,351976.9823,5017470.3544
TERRY FOX DR @ 329 N OF CAMPEAU DR/SIGNATURE C (0012719),2015,1,,,350061.2781,5019030.751
TERRY FOX DR @ EDGEWATER ST/WALTER BAKER PL (0002699),2015,8,,,351777.609,5017613.454
TERRY FOX DR @ FERNBANK RD (0011863),2015,6,1,,354303.6359,5015130.474
TERRY FOX DR @ HALKIRK AVE/WINCHESTER DR (0012574),2015,2,,,352511.8929,5016870.0071
TERRY FOX DR @ PALLADIUM DR/KATIMAVIK RD (0011858),2015,24,,,351269.7181,5018181.7751
TERRY FOX DR @ TRANS CANADA TRAIL (0011969),2015,1,,,353244.7301,5016008.5315
TERRY FOX DR @ WESTPHALIAN AVE (0014366),2015,7,,,353455.2261,5015759.789
TERRY FOX DR btwn CAMPEAU DR & DIDSBURY RD (__3ZA1EJ),2015,6,,,350543.97009,5018973.17184
TERRY FOX DR btwn CASTLEFRANK RD & TRANS CANADA TRAIL (__355BDZA),2015,2,,,353117.40245,5016160.15
TERRY FOX DR btwn CASTLEFRANK RD & WESTPHALIAN AVE (e___2HE1),2015,1,,,353117.40245,5016160.15
TERRY FOX DR btwn Continuation of TERRY FOX DR & CAMPEAU DR (__49GU9G),2015,4,,,347868.37391,5020968.18757
TERRY FOX DR btwn COPE DR & TRANS CANADA TRAIL (__355BDZB),2015,3,,,353576.27023,5015621.61194
TERRY FOX DR btwn HALKIRK AVE & CASTLEFRANK RD (__30IMA5),2015,3,,,352752.95095,5016587.4075
TERRY FOX DR btwn HAZELDEAN RD & 135 S OF HAZELDEAN RD/SOBEY'S SC (__3ZBPL2A),2015,1,,,352249.9123,5017191.0139
TERRY FOX DR btwn HUNTSVILLE DR & OLD SECOND LINE RD (__8IAYIU),2015,5,,,347868.37391,5020968.18757
TERRY FOX DR btwn HUNTSVILLE DR & RICHARDSON SIDE RD (e___2HFP),2015,1,,,347868.37391,5020968.18757
TERRY FOX DR btwn HWY417 IC140 RAMP16 & HWY417 IC140 RAMP35 (__3ZA3DR),2015,3,,,350931.69184,5018569.77539
TERRY FOX DR btwn HWY417 IC140 RAMP25 & PALLADIUM DR (__3ZA3DO),2015,3,,,351199.63544,5018267.35771
TERRY FOX DR btwn HWY417 IC140 RAMP35 & HWY417 IC140 RAMP52 (__3ZAZEZ),2015,2,,,351010.10905,5018481.12245
TERRY FOX DR btwn HWY417 IC140 RAMP36 & HWY417 IC140 RAMP61 (__39F4XC),2015,3,,,350750.37505,5018779.35545
TERRY FOX DR btwn HWY417 IC140 RAMP61 & HWY417 IC140 RAMP16 (__3ZA2XO),2015,2,,,350852.79905,5018660.2145
TERRY FOX DR btwn LEGGET DR & HELMSDALE DR (__3ZAZO8),2015,4,,,350392.66468,5023597.44613
TERRY FOX DR btwn MAPLE GROVE RD & WALTER BAKER PL (__3ZBOBD),2015,3,,,351665.60845,5017738.9555
TERRY FOX DR btwn MARCH RD & MCKINLEY DR (__3ZACVZ),2015,1,,,349923.15514,5023441.48701
TERRY FOX DR btwn MARCH VALLEY RD & HERZBERG RD (__30XHE4),2015,1,,,351183.22094,5023538.71147
TERRY FOX DR btwn PALLADIUM DR & MAPLE GROVE RD (__3ZA3DN),2015,5,,,351413.16879,5018024.49291
TERRY FOX DR btwn WALTER BAKER PL & 240 S OF EDGEWATER ST (__3ZA3DKA),2015,1,,,351875.36822,5017535.34047
TERRY FOX DR N @ FLAMBOROUGH WAY/INNOVATION DR (0011795),2015,1,,,349384.6419,5022954.034
TERRY FOX DR S @ DIDSBURY RD/CENTRUM KANATA SC (0011820),2015,12,,1,350623.4789,5018915.729
TESKIWA CRES btwn GOWARD DR & HALTON TER (__49PV0S),2015,1,,,348292.45894,5023652.68707
THAMES ST @ ARCHIBALD ST (0006169),2015,1,,,364716.8011,5027410.0159
THICKET WAY btwn ESPLANADE AVE & ESPLANADE AVE (__3ZA5S3),2015,1,,,384739.68345,5036655.78795
THICKET WAY btwn GARDENWAY DR & ESPLANADE AVE (__3ZA5S4),2015,1,,,384593.91734,5036559.02975
THIRD AVE btwn BANK ST & O'CONNOR ST (__3ZA92G),2015,1,,,368487.21055,5029641.06055
THIRD AVE btwn LYON ST S & BANK ST (__3ZA92Z),2015,1,,,368237.20955,5029492.55945
THIRD AVE btwn PERCY ST & LYON ST S (__3ZA918),2015,1,,,368009.70845,5029358.0585
THIRD LINE RD    S btwn LOCKHEAD RD E & LOCKHEAD RD W (__3ZAZJ4),2015,1,,,369725.06226,4998720.84058
THIRSK ST btwn PULLEN AVE & RUSSELL RD (__3ZA79K),2015,1,,,372501.226,5029935.557
THISTLEDOWN CRT btwn MALVERN DR & MALVERN DR (__3ZAA95),2015,1,,,363223.80289,5015957.42123
THISTLELEAF CRES btwn MEADOWGLEN DR & MONTEREAU AVE (__3ZA61R),2015,1,,,379690.94487,5034378.10358
THOMAS A. DOLAN PKWY btwn CONSTANCE CREEK DR & GREENLAND RD (__3ZAZJQ),2015,1,,,343784.38647,5032701.57775
THOMSON ST btwn MONTREAL RD & END (__3ZA8IY),2015,1,,,372002.69634,5034151.46198
THORNBURY CRES btwn REDDING WAY & REDDING WAY (__3ZBO79),2015,1,,,362008.46402,5023343.57435
THORNDALE DR @ WALKLEY RD (0007182),2015,2,,,369465.7189,5025431.5249
THORNTON AVE btwn RALPH ST & MONK ST (__3ZA9NR),2015,3,,,368278.43588,5029243.41445
THUNDER RD btwn BOUNDARY RD & HALL RD (__3ZA6VK),2015,1,,,386617.53666,5023762.21157
THURSTON DR btwn CONROY RD & THOMAS SPRATT PL (__3ZBPM1),2015,1,,,373540.05239,5026966.47128
THURSTON DR btwn ST. LAURENT BLVD & THOMAS SPRATT PL (__3ZBO1K),2015,1,,,373747.26523,5027355.7644
TIERNEY DR @ WOODROFFE AVE (0005534),2015,1,,,365970.7871,5015723.9781
TIERNEY DR btwn WOODROFFE AVE & HERITAGE GLEN DR (__3ZAZIA),2015,1,,,365851.31236,5015658.3399
TIFFANY CRES btwn TIFFANY PL & TIFFANY PL (__3ZACWF),2015,1,,,351526.18827,5020406.96899
TIGHE ST btwn MANOTICK MAIN ST & DICKINSON ST (__3ZA9AK),2015,1,,,368919.04452,5009839.00416
TIMBERMILL ST btwn D'AOUST AVE & CHILLIWACK WAY (__3ZA8PK),2015,1,,,372468.43425,5023529.56287
TIMBERTRAIL TER btwn RUSTIC HILLS CRES & VALIN ST (__45C2RU),2015,1,,,386755.08282,5037599.42972
TIMM DR btwn EAGLESON RD & HAANEL DR (__3ZAZCZ),2015,1,,,354016.92639,5019619.5547
TISCHART CRES btwn DOYON AVE & KEYROCK DR (__6E55Q9),2015,1,,,349392.52333,5020512.83418
TIVERTON DR btwn KILMORY CRES & BELIVEAU ST (__3ZAAYL),2015,1,,,365598.9526,5024425.8889
TONILEE DR @ WILBURY RD (0009231),2015,1,,,373848.7249,5032624.5759
TOPLEY CRES btwn KARSH DR & KEYS WAY (1) (__3ZA8N0),2015,1,,,374153.73275,5026350.24331
TOPLEY CRES btwn KARSH DR & KEYS WAY (2) (__3ZA8NC),2015,1,,,373819.12357,5026372.0939
TORBOLTON RIDGE RD btwn KILMAURS SIDE RD & KINBURN SIDE RD (__3ZBNAP),2015,1,,,334804.1591,5035040.90573
TORMEY ST btwn COBOURG ST & BRIGADIER PRIV (__3ZA7CR),2015,1,,,369146.33093,5032896.54236
TORWOOD DR btwn FARM LANE & VANCES SIDE RD (__3ZAC2Z),2015,1,,,342623.76486,5037172.73164
TORWOOD DR btwn VANCES SIDE RD & KERSCOTT HEIGHTS WAY (__3ZA3E0),2015,1,,,344221.06207,5035487.10225
TOTEM DR btwn COVEHEAD CRES & RAINFOREST DR (__3ZA1JB),2015,1,,,368227.45417,5015751.69268
TOTTERIDGE AVE @ FAIRLOP WAY (0010932),2015,1,,,364690.7419,5016226.4471
TRADEWINDS DR btwn RISBOROUGH CRT & WINDING WAY (__34IYZ9),2015,1,,,367457.33645,5016770.74922
TRAIL SIDE CIRC btwn VALIN ST & PINE VISTA DR (__45C2S9),2015,1,,,387117.83146,5037825.19819
TRAILWAY CIRC @ ELDERWOOD TR S/SHADY BRANCH TR (0000505),2015,1,,,350769.5929,5014407.429
TRAINYARDS DR @ RAILMARKET (0012246),2015,3,,,371758.24,5030719.0611
TRAINYARDS DR btwn TERMINAL AVE & BELFAST RD (__58HPET),2015,1,,,371865.60777,5030864.18272
TRANSITWAY - LINCOLN FIEL @ OTTAWA RIVER PKWY  (0002636),2015,5,,,360924.374,5025501.3521
TRAVERSE DR btwn NEEDHAM CRES & NEEDHAM CRES (__3ZA9XC),2015,1,,,369899.7211,5026019.52955
TREBLA WAY btwn PARKWAY RD & TINTERN DR (__3ZA5OW),2015,1,,,376288.78539,5012935.21613
TREMBLAY RD @ TRAIN STATION (0011360),2015,1,,,371168.7181,5031285.571
TREMBLAY RD btwn AVENUE O & AVENUE P (__3ZA3CZ),2015,1,,,371740.22,5031339.5701
TREMBLAY RD btwn RIVERSIDE DR & TRAIN STATION (__3ZBN0PA),2015,1,,,370973.7482,5031168.95994
TRENHOLM LANE @ VARENNES BLVD (0010139),2015,1,,,385144.3671,5037770.289
TRENT ST btwn CHEVRIER ST & BAKERVALE DR (__3ZA0OR),2015,1,,,365676.7011,5026865.03755
TRENTON AVE @ MERIVALE RD (0002734),2015,2,,,364887.6981,5026361.5329
TRIM RD @ 150 S OF INNES RD (0013490),2015,1,,,386622.6004,5037135.1417
TRIM RD @ DAIRY DR/TAYLOR CREEK DR (0012921),2015,6,,,384539.2699,5039597.3213
TRIM RD @ MILLENNIUM BLVD (0013370),2015,3,,,386797.0729,5036714.2389
TRIM RD @ SPRINGRIDGE DR N (0013165),2015,1,,,385397.6911,5038366.1011
TRIM RD @ VALIN ST (0013092),2015,6,,,386438.014,5037556.5611
TRIM RD @ WATTERS RD (0012847),2015,3,,,385027.4746,5038744.4958
TRIM RD btwn DELSON DR & MCFADDEN RD (__3ZA5B0),2015,1,,,389430.52706,5030173.34393
TRIM RD btwn WALL RD & NAVAN RD (__3ZA1D8),2015,3,,,388094.08623,5033522.43875
TRIOLE ST btwn TRIOLE ST & END (__4VCMRB),2015,1,,,372785.87889,5031090.85525
TROJAN AVE btwn QUEBEC ST & END (__3ZA8IS),2015,1,,,372094.15245,5033403.4041
TROTTING WAY btwn EQUESTRIAN DR & FOXLEIGH CRES (__3ZABG0),2015,2,,,354767.95902,5016123.74134
TULIP CRES btwn MOCKINGBIRD DR & MOCKINGBIRD DR (__3ZBO50),2015,1,,,382531.72667,5038920.32968
TUNNEY'S PASTURE DRWY btwn TO BE DETERMINED & SCOTT ST (__3ZAAHA),2015,1,,,364727.70843,5029618.53523
TURN LANE btwn KNOXDALE RD & WOODROFFE AVE (2) (__3ZAYDX),2015,1,,,363396.88781,5021836.61437
TURNER CRES btwn PRESTONE DR & MOUNTAINSIDE CRES (__3ZA6AN),2015,1,,,382838.56669,5038492.56322
TWEEDSMUIR AVE @ SCOTT ST (0006371),2015,1,,,363399.5189,5028777.8401
TWIN TER btwn SUNNYCREST DR & CORAL AVE (__3ZBOJ0),2015,2,,,365685.2019,5025496.526
TYNDALL ST btwn HOLLAND AVE & HINTON AVE N (__3ZA022),2015,2,,,365072.80463,5028931.45914
TYRRELL PL @ MOODIE DR (0010386),2015,5,,,357327.546,5019851.9181
UNICORN AVE btwn BALLANTYNE DR & VENUS AVE (__30LOF9),2015,1,,,385732.24,5037153.3845
UNIVERSITY RD btwn CAMPUS AVE & BRONSON AVE (__3ZA88V),2015,1,,,367841.92004,5028039.88356
UPLANDS DR @ AIRPORT PKWY RAMP 35 (0009397),2015,3,,,371123.7299,5021373.494
UPLANDS DR @ GILLESPIE CRES S/FOXRUN LANE (0006878),2015,1,,,368484.7159,5022917.5049
UPLANDS DR @ HUNTMASTER LANE/RHAPSODY LANE (0006880),2015,1,,,369020.7189,5023501.5099
UPLANDS DR btwn PAUL ANKA DR & SHEARWATER PRIV (__3ZA9BQ),2015,1,,,369580.6933,5023452.54312
UPLANDS DR btwn RATAN CRT & ROYALTON PRIV (__3ZA1KZ),2015,2,,,369218.34885,5023596.56858
UPLANDS DR btwn TO BE DETERMINED & RAMP (__3ZA0U8),2015,3,,,370940.5661,5021415.92287
UPNEY DR btwn CLARIDGE DR & GOSPEL OAK DR (__4QVZPQ),2015,1,,,365003.18077,5016375.15183
UPPER DWYER HILL RD btwn GALETTA SIDE RD & OTTAWA ROAD 29 (__3ZA2LO),2015,1,,,319470.07177,5030306.44285
UPPER DWYER HILL RD btwn GALETTA SIDE RD & RITCHIE SIDE RD (__3ZAC10),2015,2,,,321896.37527,5027733.58019
UPPER DWYER HILL RD btwn HAMILTON SIDE RD & MCARTON RD (__3ZA4E9),2015,2,,,339109.3893,5008685.03432
UPPER DWYER HILL RD btwn MARCH RD & OLD ALMONTE RD (__3ZA4QB),2015,3,,,335519.69759,5012705.42041
UPPER DWYER HILL RD btwn OLD ALMONTE RD & HAMILTON SIDE RD (__3ZBOB3),2015,1,,,337504.28316,5010452.88923
UPPER DWYER HILL RD btwn PANMURE RD & MANTIL SIDE RD (__3ZA4R7),2015,1,,,329691.36402,5019336.69837
UPPER DWYER HILL RD btwn VAUGHAN SIDE RD & CARROLL SIDE RD (__3ZA4QD),2015,1,,,332617.22989,5015856.8857
UPPER LORNE PL btwn SOMERSET ST W & END (__3ZA4GN),2015,3,,,366613.50645,5030393.94845
UTAH ST btwn LIVINGSTONE AVE & CHEVERTON AVE (__3ZA9QZ),2015,1,,,369775.7189,5027401.04055
VALIN ST @ FRENETTE ST (0013216),2015,1,,,385490.6249,5037658.7301
VALIN ST btwn CHARLEMAGNE BLVD & NORTHLANDS DR (__3ZA5VO),2015,1,,,384817.76055,5037599.06805
VALLEY STREAM DR btwn BASELINE RD & SHADOW CRT (__3ZAA2T),2015,1,,,359323.69982,5021759.80472
VALLEY STREAM DR btwn SHADOW CRT & SANDCASTLE DR (__3ZBOIO),2015,1,,,359541.7205,5021681.26522
VALLEYWOOD PL btwn LONGLEAF DR & RAINTREE DR (__3ZAZWH),2015,1,,,380698.23795,5033673.10055
VALMARIE AVE btwn NORMANDY CRES & FALAISE RD (__3ZAAMJ),2015,1,,,366999.40797,5024822.29937
VALOUR DR @ SMYTH RD (0011904),2015,4,,,370666.451,5029086.1101
VANCES SIDE RD btwn TORBOLTON RIDGE RD & WOODKILTON RD (__3ZAC8K),2015,1,,,338527.25613,5032202.12876
VANCES SIDE RD btwn TORWOOD DR & BASKINS BEACH RD (__3ZAC21),2015,1,,,343758.51548,5036866.74132
VANIER PKWY NB btwn BEECHWOOD AVE/ ST. PATRICK ST/CRICHTON ST & DESCHA (__3ZA4SV),2015,2,,,369754.4655,5033317.08333
VANIER PKWY NB btwn DESCHAMPS AVE & MONTREAL RD (__3ZA4SU),2015,1,,,369967.38051,5033172.55516
VANIER PKWY NB btwn HWY417 IC117 RAMP62 & HWY417 IC117 RAMP63 (__3ZA4TK),2015,1,,,370788.21078,5031444.21143
VANIER PKWY NB btwn MONTREAL RD & MCARTHUR AVE (__3ZA4SS),2015,2,,,370170.34669,5032887.82139
VANIER PKWY NB btwn PRESLAND RD & COVENTRY RD (__3ZA4TMB),2015,4,,,370561.81538,5031677.99175
VANIER PKWY NB btwn VANIER PKWY & DONALD ST (__3ZBPHY),2015,2,,,370290.93425,5032376.56948
VANIER PKWY SB btwn BEECHWOOD AVE/ ST. PATRICK ST/CRICHTON ST & DESCHA (__3ZA2TO),2015,1,,,369748.39619,5033307.5421
VANIER PKWY SB btwn COVENTRY RD & HWY417 IC117 RAMP36 (__3ZA4S4),2015,1,,,370719.68401,5031540.44972
VANIER PKWY SB btwn DESCHAMPS AVE & MONTREAL RD (__3ZA1YG),2015,1,,,369956.20101,5033164.06094
VANIER PKWY SB btwn HWY417 IC117 RAMP36 & TO BE DETERMINED (__3ZA4TI),2015,1,,,370779.83078,5031432.9326
VANIER PKWY SB btwn MONTREAL RD & MCARTHUR AVE (__3ZA4SR),2015,3,,,370159.38086,5032883.97055
VANIER PKWY SB btwn QUEEN MARY ST & PRESLAND RD (__3ZA4S5A),2015,3,,,370374.01843,5031850.42463
VANIER PKWY SB btwn RIVERSIDE DR & TO BE DETERMINED (__3ZA1Q9),2015,4,,,370797.73081,5031293.30834
VANIER PKWY SB btwn ST. PATRICK ST & TO BE DETERMINED (__54XYVI),2015,2,,,369157.12764,5033458.77562
VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA (0001604),2015,26,,,369127.797,5033487.134
VARLEY DR btwn BEAVERBROOK RD & MILNE CRES (__3ZABAC),2015,1,,,351437.27442,5021139.89112
VAUGHAN ST btwn CRICHTON ST & MACKAY ST (__3ZAZHG),2015,1,,,369048.70502,5033584.59546
VERNON AVE btwn COTE ST & BEN ST (__3ZA7DF),2015,1,,,371494.93659,5033108.02496
VICK AVE btwn CARLING AVE & END (__3ZABV1),2015,1,,,359880.6729,5024456.51455
VICTOR ST btwn DENHAM WAY & GREER ST (__3ZAZCS),2015,1,,,350353.32697,5015161.31421
VICTORIA ST btwn 8TH LINE RD & LOUISE ST (__3ZA20E),2015,1,,,385499.80055,5011194.41645
VICTORIA ST btwn BOWEN ST & 8TH LINE RD (__3ZA20C),2015,1,,,385403.29945,5011135.9159
VICTORIA ST btwn DOW ST & BOWEN ST (__3ZA20B),2015,1,,,385331.7989,5011093.4159
VICTORIA ST btwn TURN LANE & ANDREW SIMPSON DR (__3ZAZ9S),2015,1,,,384202.90939,5010425.17264
VICTORIA ST btwn YORKS CORNERS RD & CARTWRIGHT RD (__3ZA3XA),2015,1,,,389532.85404,5013729.0359
VIEWMOUNT DR @ MERIVALE RD (0001528),2015,13,,1,365193.7,5022948.5041
VIEWMOUNT DR btwn CHESTERTON DR & COACH HOUSE GT (__3ZA0A3),2015,1,,,366288.51077,5023579.54428
VIEWMOUNT DR btwn GLENMANOR DR & MERIVALE RD (__3ZAASQ),2015,3,,,365150.69945,5022924.5041
VIEWMOUNT DR btwn HILLMOUNT CRES & GLENMANOR DR (__3ZAARW),2015,1,,,364663.05206,5022676.93854
VIEWMOUNT DR btwn HOMESTEAD ST & OLD COUNTRY GT (__3ZA0AB),2015,1,,,366709.51393,5023836.75852
VIEWMOUNT DR btwn MERIVALE RD & GRANT CARMAN DR (__3ZA0AL),2015,4,,,365311.86209,5023019.83823
VIEWMOUNT DR btwn OAKRIDGE BLVD & PALSEN ST (__3ZAASV),2015,1,1,,363812.1929,5022972.00355
VIEWMOUNT DR btwn OVERLAKE DR & BISCAYNE CRES (__3ZA0AM),2015,1,,,365789.27499,5023073.68595
VILLA CRES btwn PRINCE OF WALES DR & END (__3ZA0DV),2015,1,,,366944.26647,5026117.72208
VIMY PLACE PRIV @ BOOTH ST (0012250),2015,1,,1,366233.5781,5031084.814
VISENEAU DR btwn BARRINGTON ST & BROMONT WAY (__3ZA7X8),2015,1,,,381616.48217,5035520.91247
VISENEAU DR btwn KEN STEELE CRT & LONGMAN CRES (__3ZAZZG),2015,1,,,381785.71118,5035172.89324
VOYAGEUR DR btwn PADDLER WAY & JEANNE D'ARC BLVD N (__3ZA69S),2015,1,,,379232.73247,5037764.45659
WALDEN DR @ KANATA AVE (0011856),2015,1,1,,350014.6581,5020576.689
WALGATE AVE btwn MULVAGH AVE & CHARKAY ST (__3ZAAWT),2015,1,,,365356.95219,5024176.56339
WALKLEY EXTENSION RD btwn HWY417 IC110 RAMP65 & HWY417 IC110 RAMP56 (__3ZAZE6),2015,2,,,375823.33503,5029087.96897
WALKLEY EXTENSION RD btwn WALKLEY RD & HWY417 IC110 RAMP55 (__3ZA1UK),2015,1,,,375443.6726,5028884.54655
WALKLEY RD @ 158 E OF HEATHERINGTON RD (0008814),2015,1,,,371905.2021,5026873.1741
WALKLEY RD @ 160 W OF CONROY RD  (0011391),2015,2,,,372751.3768,5027373.2345
WALKLEY RD @ DON REID DR/RYDER ST (0008218),2015,10,,,372601.731,5027284.537
WALKLEY RD @ GLENHAVEN PRIV (0011424),2015,3,,1,370209.861,5025871.5306
WALKLEY RD @ HEATHERINGTON RD (0006928),2015,5,,,371766.7279,5026794.534
WALKLEY RD btwn 152 E OF HEATHERINGTON RD & HOLLY LANE (__3ZA2LVB),2015,3,,1,372040.0228,5026952.02872
WALKLEY RD btwn AIRPORT PKWY & TRANSIT (__3ZA1KU),2015,1,,,369957.11049,5025721.57438
WALKLEY RD btwn AUDREY AVE & TAWNEY RD (__3ZA2EN),2015,1,,,374083.55725,5028154.36766
WALKLEY RD btwn AYERS AVE & HAMPSTEAD PL (__3ZA376),2015,2,,,370618.05822,5026111.31844
WALKLEY RD btwn BANK ST & BANFF AVE (__3ZA375),2015,2,,1,370420.70193,5025995.77803
WALKLEY RD btwn BANTON ST & MELFORT ST (__3ZBPHC),2015,1,,,374348.52795,5028308.96755
WALKLEY RD btwn BAYCREST DR & HEATHERINGTON RD (__3ZA361),2015,3,,,371593.91616,5026693.05567
WALKLEY RD btwn COLLISTON CRES & CEDARWOOD DR (__3ZA370),2015,1,,,371114.34636,5026404.8222
WALKLEY RD btwn COLLISTON CRES & COLLISTON CRES (__3ZA378),2015,2,,,370980.2215,5026323.247
WALKLEY RD btwn DON REID DR/RYDER ST & 160 W OF CONROY RD (__3ZA2EHA),2015,3,,,372675.78805,5027328.43185
WALKLEY RD btwn GLENHAVEN PRIV & BANK ST (__3ZA373),2015,1,,,370275.33513,5025910.99936
WALKLEY RD btwn HALIFAX DR & ST. LAURENT BLVD (__3ZA2EL),2015,4,,,373773.34195,5027973.04836
WALKLEY RD btwn HARDING RD & HALIFAX DR (__3ZA2EK),2015,4,2,,373395.17315,5027755.72506
